Order_ID,Order_Date,Order_Priority,Ord_id
10661,23-01-2009,"NOT SPECIFIED",Ord_608
12806,24-12-2011,"NOT SPECIFIED",Ord_609
13158,20-11-2012,CRITICAL,Ord_610
13507,29-12-2012,MEDIUM,Ord_611
14375,31-01-2010,MEDIUM,Ord_612
14627,04-02-2009,MEDIUM,Ord_613
14852,24-12-2011,MEDIUM,Ord_614
16230,27-02-2010,LOW,Ord_615
19074,25-06-2012,CRITICAL,Ord_616
20194,13-03-2012,HIGH,Ord_617
21024,28-12-2010,MEDIUM,Ord_618
21509,03-07-2012,HIGH,Ord_619
21856,05-04-2012,"NOT SPECIFIED",Ord_620
22119,24-07-2009,LOW,Ord_621
22534,18-07-2011,MEDIUM,Ord_622
22629,15-04-2010,LOW,Ord_623
23011,15-06-2010,LOW,Ord_624
24070,15-03-2011,HIGH,Ord_625
24737,06-12-2009,HIGH,Ord_626
26373,22-07-2010,MEDIUM,Ord_627
27174,08-10-2011,CRITICAL,Ord_628
27876,07-09-2010,LOW,Ord_629
28582,22-01-2012,"NOT SPECIFIED",Ord_630
28868,05-04-2012,HIGH,Ord_631
29857,12-12-2009,MEDIUM,Ord_632
29921,23-03-2012,MEDIUM,Ord_633
30659,13-09-2011,CRITICAL,Ord_634
30660,05-09-2012,CRITICAL,Ord_635
30883,21-08-2010,MEDIUM,Ord_636
32871,26-10-2012,HIGH,Ord_637
33600,06-10-2010,LOW,Ord_638
33632,13-03-2010,CRITICAL,Ord_639
33665,25-05-2011,LOW,Ord_640
34434,09-05-2011,"NOT SPECIFIED",Ord_641
34753,18-01-2010,"NOT SPECIFIED",Ord_642
35364,12-12-2009,CRITICAL,Ord_643
35812,22-01-2010,CRITICAL,Ord_644
37063,09-12-2012,"NOT SPECIFIED",Ord_645
37281,28-08-2009,MEDIUM,Ord_646
37798,04-11-2012,HIGH,Ord_647
38017,20-07-2010,LOW,Ord_648
38272,15-11-2011,CRITICAL,Ord_649
39301,22-03-2009,MEDIUM,Ord_650
39367,06-08-2009,CRITICAL,Ord_651
39655,23-03-2012,HIGH,Ord_652
40803,13-04-2011,LOW,Ord_653
40806,06-09-2011,CRITICAL,Ord_654
43523,23-05-2012,MEDIUM,Ord_655
44199,04-03-2012,LOW,Ord_656
44231,03-11-2009,"NOT SPECIFIED",Ord_657
45573,12-08-2009,HIGH,Ord_658
45763,07-07-2010,HIGH,Ord_659
48165,05-11-2010,HIGH,Ord_660
48197,05-05-2012,"NOT SPECIFIED",Ord_661
48484,23-06-2010,MEDIUM,Ord_662
49153,28-07-2012,MEDIUM,Ord_663
49412,07-03-2009,CRITICAL,Ord_664
49761,24-01-2011,"NOT SPECIFIED",Ord_665
50310,15-08-2009,MEDIUM,Ord_666
51072,02-10-2009,CRITICAL,Ord_667
51648,01-01-2012,LOW,Ord_668
52035,27-11-2009,HIGH,Ord_669
52326,04-08-2010,LOW,Ord_670
52737,08-11-2010,"NOT SPECIFIED",Ord_671
53216,04-12-2012,HIGH,Ord_672
54081,10-03-2011,LOW,Ord_673
54560,16-07-2009,CRITICAL,Ord_674
54947,22-02-2009,"NOT SPECIFIED",Ord_675
55170,21-09-2012,CRITICAL,Ord_676
55777,10-11-2012,"NOT SPECIFIED",Ord_677
56001,12-04-2010,LOW,Ord_678
56640,25-08-2011,HIGH,Ord_679
59393,20-11-2010,MEDIUM,Ord_680
59712,15-06-2010,CRITICAL,Ord_681
59905,14-04-2012,HIGH,Ord_682
322,18-03-2012,CRITICAL,Ord_683
962,05-05-2009,LOW,Ord_684
1221,18-04-2012,"NOT SPECIFIED",Ord_685
1445,09-01-2011,MEDIUM,Ord_686
1799,06-03-2009,"NOT SPECIFIED",Ord_687
2720,07-06-2010,CRITICAL,Ord_688
3685,16-01-2012,MEDIUM,Ord_689
3687,02-02-2010,CRITICAL,Ord_690
3907,18-08-2012,MEDIUM,Ord_691
4067,06-10-2012,HIGH,Ord_692
4257,24-03-2011,MEDIUM,Ord_693
4261,02-10-2012,CRITICAL,Ord_694
4294,14-08-2012,MEDIUM,Ord_695
4642,26-02-2011,CRITICAL,Ord_696
4864,10-11-2012,LOW,Ord_697
4996,13-09-2012,MEDIUM,Ord_698
5121,10-05-2012,"NOT SPECIFIED",Ord_699
5346,25-12-2010,CRITICAL,Ord_700
5473,24-03-2012,"NOT SPECIFIED",Ord_701
5698,20-05-2009,MEDIUM,Ord_702
6144,21-06-2009,CRITICAL,Ord_703
6374,07-08-2011,CRITICAL,Ord_704
7169,26-03-2010,MEDIUM,Ord_705
7427,15-12-2012,"NOT SPECIFIED",Ord_706
8229,07-12-2009,MEDIUM,Ord_707
8290,09-12-2009,CRITICAL,Ord_708
8515,21-12-2010,CRITICAL,Ord_709
8801,10-08-2012,LOW,Ord_710
8992,12-11-2010,HIGH,Ord_711
9409,05-05-2012,CRITICAL,Ord_712
10306,21-07-2010,LOW,Ord_713
10470,04-05-2012,CRITICAL,Ord_714
10819,24-08-2010,CRITICAL,Ord_715
10916,10-03-2011,MEDIUM,Ord_716
10944,12-11-2011,HIGH,Ord_717
11301,22-03-2012,MEDIUM,Ord_718
11332,16-11-2009,LOW,Ord_719
11392,05-09-2009,LOW,Ord_720
11745,19-07-2012,HIGH,Ord_721
11875,20-08-2012,MEDIUM,Ord_722
11907,23-08-2010,LOW,Ord_723
12129,25-12-2012,MEDIUM,Ord_724
12579,16-06-2011,"NOT SPECIFIED",Ord_725
12743,23-06-2010,HIGH,Ord_726
12902,29-10-2010,"NOT SPECIFIED",Ord_727
13380,15-07-2009,CRITICAL,Ord_728
13606,26-04-2009,"NOT SPECIFIED",Ord_729
13889,04-09-2011,MEDIUM,Ord_730
13984,24-09-2012,CRITICAL,Ord_731
13986,11-10-2011,HIGH,Ord_732
14240,17-02-2012,HIGH,Ord_733
14276,18-06-2009,MEDIUM,Ord_734
14471,26-05-2011,"NOT SPECIFIED",Ord_735
14529,20-09-2010,LOW,Ord_736
14948,28-05-2011,MEDIUM,Ord_737
16161,28-07-2012,MEDIUM,Ord_738
16257,05-05-2012,"NOT SPECIFIED",Ord_739
16806,17-06-2010,HIGH,Ord_740
17344,19-07-2010,CRITICAL,Ord_741
17382,04-07-2011,"NOT SPECIFIED",Ord_742
17507,12-06-2012,MEDIUM,Ord_743
17702,13-04-2012,HIGH,Ord_744
17831,25-10-2012,CRITICAL,Ord_745
18179,01-08-2009,"NOT SPECIFIED",Ord_746
19044,11-04-2012,LOW,Ord_747
19462,20-09-2011,MEDIUM,Ord_748
19936,13-11-2012,CRITICAL,Ord_749
19972,16-06-2012,CRITICAL,Ord_750
20038,26-02-2010,LOW,Ord_751
20389,11-08-2009,HIGH,Ord_752
20676,22-11-2012,LOW,Ord_753
20807,21-07-2012,"NOT SPECIFIED",Ord_754
20838,10-04-2009,"NOT SPECIFIED",Ord_755
20960,18-11-2011,LOW,Ord_756
20961,14-01-2010,"NOT SPECIFIED",Ord_757
21350,24-02-2011,MEDIUM,Ord_758
21572,13-02-2009,CRITICAL,Ord_759
21671,15-06-2010,HIGH,Ord_760
22657,29-10-2011,HIGH,Ord_761
23207,22-10-2010,CRITICAL,Ord_762
23940,08-04-2011,MEDIUM,Ord_763
24450,09-07-2012,CRITICAL,Ord_764
24580,23-06-2012,HIGH,Ord_765
24833,16-07-2010,"NOT SPECIFIED",Ord_766
24933,26-07-2009,LOW,Ord_767
25031,23-08-2009,HIGH,Ord_768
25633,01-08-2011,LOW,Ord_769
25635,29-05-2012,CRITICAL,Ord_770
25830,06-05-2010,LOW,Ord_771
26342,18-10-2009,LOW,Ord_772
26368,15-07-2010,MEDIUM,Ord_773
26372,12-07-2009,LOW,Ord_774
26756,10-05-2012,MEDIUM,Ord_775
26851,24-07-2011,HIGH,Ord_776
26981,30-08-2012,MEDIUM,Ord_777
27298,19-11-2011,LOW,Ord_778
27330,16-09-2009,LOW,Ord_779
27781,15-09-2011,HIGH,Ord_780
28225,22-01-2009,CRITICAL,Ord_781
28389,03-11-2009,HIGH,Ord_782
28898,28-05-2011,LOW,Ord_783
28901,11-06-2012,HIGH,Ord_784
29185,20-01-2010,HIGH,Ord_785
29408,02-05-2010,"NOT SPECIFIED",Ord_786
29985,11-07-2012,CRITICAL,Ord_787
29986,03-07-2011,CRITICAL,Ord_788
30147,17-06-2012,"NOT SPECIFIED",Ord_789
30149,12-12-2010,MEDIUM,Ord_790
30310,26-04-2012,MEDIUM,Ord_791
31426,05-08-2009,LOW,Ord_792
31872,06-09-2010,LOW,Ord_793
31874,15-09-2012,HIGH,Ord_794
31938,27-07-2011,MEDIUM,Ord_795
32582,25-06-2009,"NOT SPECIFIED",Ord_796
32611,27-08-2009,MEDIUM,Ord_797
32901,10-01-2011,CRITICAL,Ord_798
33284,31-03-2012,LOW,Ord_799
33287,22-04-2011,CRITICAL,Ord_800
33732,28-08-2009,"NOT SPECIFIED",Ord_801
34435,05-08-2009,LOW,Ord_802
34852,05-09-2012,LOW,Ord_803
35649,09-10-2011,MEDIUM,Ord_804
36480,22-08-2010,MEDIUM,Ord_805
36803,04-08-2012,"NOT SPECIFIED",Ord_806
36805,14-12-2010,MEDIUM,Ord_807
36834,24-12-2009,LOW,Ord_808
37410,12-10-2010,MEDIUM,Ord_809
37729,15-01-2009,"NOT SPECIFIED",Ord_810
37988,05-04-2011,"NOT SPECIFIED",Ord_811
38690,20-01-2012,LOW,Ord_812
38758,24-09-2011,"NOT SPECIFIED",Ord_813
39332,09-10-2011,CRITICAL,Ord_814
39745,04-05-2011,"NOT SPECIFIED",Ord_815
40134,09-10-2011,LOW,Ord_816
40164,10-04-2010,"NOT SPECIFIED",Ord_817
40608,19-08-2012,"NOT SPECIFIED",Ord_818
40801,01-07-2012,"NOT SPECIFIED",Ord_819
40965,20-11-2009,MEDIUM,Ord_820
41286,16-09-2012,MEDIUM,Ord_821
41412,17-09-2009,"NOT SPECIFIED",Ord_822
41569,21-07-2010,CRITICAL,Ord_823
41633,09-11-2010,LOW,Ord_824
41895,10-01-2011,CRITICAL,Ord_825
42112,24-12-2010,"NOT SPECIFIED",Ord_826
42177,30-05-2012,"NOT SPECIFIED",Ord_827
42339,12-02-2009,CRITICAL,Ord_828
42342,04-09-2009,"NOT SPECIFIED",Ord_829
42947,26-08-2010,LOW,Ord_830
43079,21-07-2009,MEDIUM,Ord_831
43111,12-09-2011,HIGH,Ord_832
43140,18-03-2009,CRITICAL,Ord_833
44098,27-01-2010,LOW,Ord_834
44451,11-09-2011,CRITICAL,Ord_835
45059,03-02-2011,"NOT SPECIFIED",Ord_836
45155,15-02-2011,LOW,Ord_837
45317,01-03-2012,LOW,Ord_838
45731,10-08-2009,CRITICAL,Ord_839
46849,13-12-2010,"NOT SPECIFIED",Ord_840
47108,15-10-2009,"NOT SPECIFIED",Ord_841
47520,07-10-2009,"NOT SPECIFIED",Ord_842
47527,17-09-2010,MEDIUM,Ord_843
47713,03-07-2009,HIGH,Ord_844
48452,09-10-2010,HIGH,Ord_845
49088,23-09-2009,CRITICAL,Ord_846
49223,02-10-2011,MEDIUM,Ord_847
49987,19-01-2011,HIGH,Ord_848
50208,22-01-2011,MEDIUM,Ord_849
50338,23-03-2009,"NOT SPECIFIED",Ord_850
50945,07-01-2011,CRITICAL,Ord_851
51462,22-06-2011,MEDIUM,Ord_852
51494,03-08-2011,CRITICAL,Ord_853
51525,07-11-2011,CRITICAL,Ord_854
52933,26-08-2010,LOW,Ord_855
53025,17-03-2010,CRITICAL,Ord_856
53894,07-07-2009,CRITICAL,Ord_857
53953,27-03-2009,"NOT SPECIFIED",Ord_858
54304,17-02-2010,HIGH,Ord_859
55075,01-02-2011,CRITICAL,Ord_860
55268,17-03-2012,HIGH,Ord_861
55367,10-01-2009,CRITICAL,Ord_862
56321,16-04-2010,CRITICAL,Ord_863
56610,07-03-2010,MEDIUM,Ord_864
56740,16-10-2012,CRITICAL,Ord_865
56901,11-09-2009,CRITICAL,Ord_866
57314,12-10-2010,LOW,Ord_867
57376,19-06-2011,CRITICAL,Ord_868
57671,07-11-2012,"NOT SPECIFIED",Ord_869
57700,12-11-2011,MEDIUM,Ord_870
58407,06-05-2011,HIGH,Ord_871
58593,08-09-2011,CRITICAL,Ord_872
58884,21-03-2011,LOW,Ord_873
58913,11-05-2010,MEDIUM,Ord_874
58978,06-02-2012,LOW,Ord_875
229,28-12-2010,CRITICAL,Ord_876
706,08-09-2011,CRITICAL,Ord_877
1285,31-05-2012,CRITICAL,Ord_878
1313,12-09-2009,CRITICAL,Ord_879
1346,17-06-2012,HIGH,Ord_880
1699,29-12-2010,CRITICAL,Ord_881
2208,30-04-2011,"NOT SPECIFIED",Ord_882
2656,03-05-2010,CRITICAL,Ord_883
3361,22-08-2012,"NOT SPECIFIED",Ord_884
3393,03-07-2011,HIGH,Ord_885
4487,22-02-2010,MEDIUM,Ord_886
4579,30-11-2011,HIGH,Ord_887
5061,13-08-2010,CRITICAL,Ord_888
5092,29-10-2011,LOW,Ord_889
5511,28-11-2009,CRITICAL,Ord_890
5799,02-08-2011,CRITICAL,Ord_891
5890,03-11-2012,HIGH,Ord_892
6596,21-07-2011,LOW,Ord_893
7015,12-10-2010,"NOT SPECIFIED",Ord_894
7106,10-05-2012,LOW,Ord_895
8007,11-02-2012,LOW,Ord_896
8257,22-03-2009,LOW,Ord_897
8773,22-10-2011,CRITICAL,Ord_898
9057,04-11-2009,CRITICAL,Ord_899
9285,02-01-2009,CRITICAL,Ord_900
9861,28-10-2012,LOW,Ord_901
9922,03-04-2011,"NOT SPECIFIED",Ord_902
9923,05-10-2009,HIGH,Ord_903
9925,30-01-2012,CRITICAL,Ord_904
10593,12-02-2012,HIGH,Ord_905
11969,19-01-2012,"NOT SPECIFIED",Ord_906
12228,25-06-2009,"NOT SPECIFIED",Ord_907
12355,28-05-2011,"NOT SPECIFIED",Ord_908
12389,04-08-2009,MEDIUM,Ord_909
12710,17-08-2010,CRITICAL,Ord_910
13636,22-01-2009,LOW,Ord_911
14021,07-03-2011,HIGH,Ord_912
14338,31-01-2010,LOW,Ord_913
14406,08-03-2010,MEDIUM,Ord_914
15878,04-11-2010,HIGH,Ord_915
16133,25-09-2009,CRITICAL,Ord_916
16612,13-02-2009,HIGH,Ord_917
16967,19-08-2011,LOW,Ord_918
18432,12-03-2011,HIGH,Ord_919
18464,28-03-2012,HIGH,Ord_920
18754,25-09-2009,"NOT SPECIFIED",Ord_921
19905,12-08-2012,CRITICAL,Ord_922
20256,31-01-2012,LOW,Ord_923
20386,27-02-2010,CRITICAL,Ord_924
20455,28-06-2010,CRITICAL,Ord_925
20642,19-05-2012,HIGH,Ord_926
21379,14-01-2011,HIGH,Ord_927
21766,01-06-2009,HIGH,Ord_928
22053,21-08-2010,CRITICAL,Ord_929
22368,19-02-2010,MEDIUM,Ord_930
22885,23-11-2009,MEDIUM,Ord_931
22947,18-12-2009,LOW,Ord_932
23844,06-07-2009,"NOT SPECIFIED",Ord_933
24039,17-07-2012,"NOT SPECIFIED",Ord_934
25347,12-06-2009,LOW,Ord_935
25825,19-07-2012,"NOT SPECIFIED",Ord_936
26304,19-03-2011,MEDIUM,Ord_937
26726,27-12-2012,HIGH,Ord_938
27266,08-09-2011,CRITICAL,Ord_939
27396,08-12-2010,CRITICAL,Ord_940
28480,15-03-2009,MEDIUM,Ord_941
29158,20-10-2011,HIGH,Ord_942
29409,13-01-2011,HIGH,Ord_943
29956,14-08-2009,CRITICAL,Ord_944
30341,31-01-2009,LOW,Ord_945
30467,15-08-2009,CRITICAL,Ord_946
30785,03-07-2009,HIGH,Ord_947
31171,08-04-2009,"NOT SPECIFIED",Ord_948
31297,18-08-2012,LOW,Ord_949
31553,10-01-2009,CRITICAL,Ord_950
32706,04-07-2009,CRITICAL,Ord_951
33122,19-06-2010,LOW,Ord_952
33570,16-12-2012,"NOT SPECIFIED",Ord_953
33893,20-09-2012,"NOT SPECIFIED",Ord_954
34599,03-03-2010,LOW,Ord_955
34721,01-11-2010,"NOT SPECIFIED",Ord_956
34787,28-02-2010,LOW,Ord_957
34791,07-05-2011,MEDIUM,Ord_958
34822,10-07-2012,"NOT SPECIFIED",Ord_959
34853,29-09-2011,CRITICAL,Ord_960
35522,25-10-2010,LOW,Ord_961
36099,17-09-2010,LOW,Ord_962
36359,23-11-2011,HIGH,Ord_963
36901,13-09-2012,CRITICAL,Ord_964
37412,03-08-2012,HIGH,Ord_965
38625,17-11-2010,"NOT SPECIFIED",Ord_966
38656,10-08-2012,LOW,Ord_967
38784,03-02-2011,MEDIUM,Ord_968
38882,14-12-2009,CRITICAL,Ord_969
39527,17-04-2011,LOW,Ord_970
39845,06-09-2009,CRITICAL,Ord_971
39877,16-08-2012,CRITICAL,Ord_972
40259,12-10-2010,MEDIUM,Ord_973
41217,13-07-2011,HIGH,Ord_974
41671,03-12-2012,CRITICAL,Ord_975
41927,13-07-2012,"NOT SPECIFIED",Ord_976
41988,04-02-2009,LOW,Ord_977
42692,20-12-2011,MEDIUM,Ord_978
44007,30-05-2011,MEDIUM,Ord_979
44450,09-10-2010,CRITICAL,Ord_980
44610,10-03-2011,HIGH,Ord_981
44999,22-01-2010,MEDIUM,Ord_982
45025,11-04-2011,HIGH,Ord_983
45248,16-04-2011,MEDIUM,Ord_984
45249,27-11-2010,LOW,Ord_985
45570,09-08-2010,CRITICAL,Ord_986
46375,26-08-2010,MEDIUM,Ord_987
46885,07-06-2011,LOW,Ord_988
46948,20-05-2010,LOW,Ord_989
47267,29-12-2010,MEDIUM,Ord_990
47333,07-09-2011,CRITICAL,Ord_991
48167,06-09-2009,CRITICAL,Ord_992
48230,25-02-2009,"NOT SPECIFIED",Ord_993
48480,02-01-2010,CRITICAL,Ord_994
48614,31-05-2012,CRITICAL,Ord_995
48772,12-05-2009,MEDIUM,Ord_996
48800,22-10-2010,"NOT SPECIFIED",Ord_997
48931,17-06-2009,LOW,Ord_998
49126,10-07-2011,LOW,Ord_999
49283,11-12-2009,HIGH,Ord_1000
