Order_ID,Ship_Mode,Ship_Date,Ship_id
22656,"EXPRESS AIR",24-12-2010,SHP_526
22695,"REGULAR AIR",08-07-2009,SHP_527
23076,"REGULAR AIR",28-05-2009,SHP_528
24038,"EXPRESS AIR",22-06-2011,SHP_529
24067,"REGULAR AIR",23-08-2012,SHP_530
24067,"EXPRESS AIR",23-08-2012,SHP_531
24388,"DELIVERY TRUCK",27-01-2011,SHP_532
24451,"DELIVERY TRUCK",04-12-2012,SHP_533
24806,"REGULAR AIR",08-09-2010,SHP_534
24965,"EXPRESS AIR",03-04-2011,SHP_535
24965,"REGULAR AIR",29-03-2011,SHP_536
25154,"REGULAR AIR",21-08-2010,SHP_537
25315,"EXPRESS AIR",02-12-2010,SHP_538
25315,"REGULAR AIR",02-12-2010,SHP_539
25315,"DELIVERY TRUCK",04-12-2010,SHP_540
25376,"REGULAR AIR",27-03-2011,SHP_541
26240,"REGULAR AIR",22-12-2009,SHP_542
26240,"REGULAR AIR",20-12-2009,SHP_543
26791,"REGULAR AIR",06-05-2011,SHP_544
28836,"REGULAR AIR",25-10-2010,SHP_545
28836,"REGULAR AIR",26-10-2010,SHP_546
28995,"REGULAR AIR",13-05-2010,SHP_547
29121,"REGULAR AIR",13-04-2010,SHP_548
29319,"REGULAR AIR",26-01-2009,SHP_549
29319,"EXPRESS AIR",26-01-2009,SHP_550
29382,"REGULAR AIR",20-11-2010,SHP_551
29382,"EXPRESS AIR",19-11-2010,SHP_552
29445,"DELIVERY TRUCK",01-10-2010,SHP_553
29762,"REGULAR AIR",05-08-2010,SHP_554
30048,"DELIVERY TRUCK",15-06-2011,SHP_555
30243,"REGULAR AIR",07-05-2010,SHP_556
30372,"REGULAR AIR",01-09-2010,SHP_557
30499,"REGULAR AIR",01-11-2012,SHP_558
32199,"REGULAR AIR",16-07-2009,SHP_559
32199,"REGULAR AIR",17-07-2009,SHP_560
32327,"DELIVERY TRUCK",14-08-2012,SHP_561
32676,"REGULAR AIR",04-02-2009,SHP_562
32835,"REGULAR AIR",09-07-2012,SHP_563
32869,"REGULAR AIR",28-03-2009,SHP_564
33763,"REGULAR AIR",25-09-2010,SHP_565
34048,"REGULAR AIR",30-03-2011,SHP_566
34275,"REGULAR AIR",03-07-2009,SHP_567
34438,"REGULAR AIR",12-12-2010,SHP_568
34880,"REGULAR AIR",17-09-2009,SHP_569
34978,"REGULAR AIR",06-02-2011,SHP_570
35141,"REGULAR AIR",12-09-2010,SHP_571
35300,"REGULAR AIR",03-03-2010,SHP_572
35300,"REGULAR AIR",05-03-2010,SHP_573
35558,"REGULAR AIR",17-09-2009,SHP_574
36293,"REGULAR AIR",10-01-2011,SHP_575
36293,"EXPRESS AIR",14-01-2011,SHP_576
36516,"REGULAR AIR",28-07-2011,SHP_577
36677,"REGULAR AIR",25-12-2009,SHP_578
37185,"REGULAR AIR",01-11-2012,SHP_579
37888,"REGULAR AIR",24-12-2009,SHP_580
38310,"REGULAR AIR",17-04-2012,SHP_581
40327,"REGULAR AIR",15-05-2011,SHP_582
40480,"EXPRESS AIR",07-12-2011,SHP_583
40480,"REGULAR AIR",09-12-2011,SHP_584
40800,"REGULAR AIR",06-12-2010,SHP_585
40835,"REGULAR AIR",26-11-2009,SHP_586
40835,"REGULAR AIR",25-11-2009,SHP_587
40871,"REGULAR AIR",15-09-2011,SHP_588
40871,"DELIVERY TRUCK",15-09-2011,SHP_589
41570,"REGULAR AIR",05-12-2010,SHP_590
41991,"DELIVERY TRUCK",23-12-2011,SHP_591
41991,"REGULAR AIR",22-12-2011,SHP_592
42400,"REGULAR AIR",11-08-2012,SHP_593
42400,"REGULAR AIR",14-08-2012,SHP_594
42754,"REGULAR AIR",25-08-2010,SHP_595
42918,"REGULAR AIR",24-05-2011,SHP_596
42944,"DELIVERY TRUCK",19-11-2012,SHP_597
44037,"REGULAR AIR",30-06-2012,SHP_598
44387,"EXPRESS AIR",09-02-2009,SHP_599
44387,"REGULAR AIR",08-02-2009,SHP_600
44576,"DELIVERY TRUCK",26-12-2009,SHP_601
45601,"REGULAR AIR",28-09-2011,SHP_602
45606,"REGULAR AIR",24-09-2011,SHP_603
45606,"REGULAR AIR",23-09-2011,SHP_604
46119,"REGULAR AIR",17-02-2009,SHP_605
46119,"DELIVERY TRUCK",16-02-2009,SHP_606
46756,"REGULAR AIR",13-10-2009,SHP_607
47714,"REGULAR AIR",11-03-2011,SHP_608
47846,"REGULAR AIR",13-08-2012,SHP_609
47846,"REGULAR AIR",12-08-2012,SHP_610
47876,"REGULAR AIR",27-12-2009,SHP_611
48067,"EXPRESS AIR",01-07-2012,SHP_612
48067,"EXPRESS AIR",29-06-2012,SHP_613
48199,"REGULAR AIR",21-01-2009,SHP_614
49029,"EXPRESS AIR",22-05-2012,SHP_615
49216,"REGULAR AIR",19-03-2009,SHP_616
49216,"DELIVERY TRUCK",19-03-2009,SHP_617
49216,"EXPRESS AIR",20-03-2009,SHP_618
49990,"DELIVERY TRUCK",05-09-2009,SHP_619
50081,"DELIVERY TRUCK",04-11-2009,SHP_620
50404,"REGULAR AIR",27-03-2011,SHP_621
50404,"REGULAR AIR",28-03-2011,SHP_622
50784,"REGULAR AIR",11-02-2012,SHP_623
50850,"REGULAR AIR",08-05-2009,SHP_624
50850,"DELIVERY TRUCK",07-05-2009,SHP_625
51075,"EXPRESS AIR",25-11-2010,SHP_626
51461,"REGULAR AIR",12-02-2011,SHP_627
51558,"REGULAR AIR",29-03-2010,SHP_628
51558,"DELIVERY TRUCK",29-03-2010,SHP_629
52130,"REGULAR AIR",07-09-2012,SHP_630
52482,"EXPRESS AIR",31-01-2011,SHP_631
52482,"REGULAR AIR",02-02-2011,SHP_632
53410,"REGULAR AIR",09-08-2009,SHP_633
53477,"DELIVERY TRUCK",07-05-2012,SHP_634
53477,"DELIVERY TRUCK",06-05-2012,SHP_635
53477,"REGULAR AIR",07-05-2012,SHP_636
53508,"REGULAR AIR",12-11-2009,SHP_637
53508,"REGULAR AIR",10-11-2009,SHP_638
53703,"REGULAR AIR",15-06-2010,SHP_639
54115,"REGULAR AIR",12-01-2012,SHP_640
54437,"REGULAR AIR",19-12-2010,SHP_641
54501,"REGULAR AIR",30-11-2012,SHP_642
54501,"REGULAR AIR",01-12-2012,SHP_643
54753,"REGULAR AIR",19-04-2009,SHP_644
55138,"REGULAR AIR",25-09-2009,SHP_645
55271,"DELIVERY TRUCK",13-03-2011,SHP_646
55331,"REGULAR AIR",15-12-2010,SHP_647
55618,"REGULAR AIR",22-01-2012,SHP_648
56645,"REGULAR AIR",06-01-2012,SHP_649
56645,"DELIVERY TRUCK",08-01-2012,SHP_650
56803,"REGULAR AIR",10-12-2009,SHP_651
57159,"DELIVERY TRUCK",13-02-2010,SHP_652
57159,"REGULAR AIR",12-02-2010,SHP_653
57507,"REGULAR AIR",29-06-2009,SHP_654
57922,"REGULAR AIR",08-02-2011,SHP_655
58117,"REGULAR AIR",21-02-2011,SHP_656
58278,"REGULAR AIR",12-09-2012,SHP_657
58278,"REGULAR AIR",13-09-2012,SHP_658
58502,"DELIVERY TRUCK",14-02-2010,SHP_659
58788,"REGULAR AIR",03-02-2010,SHP_660
58947,"REGULAR AIR",26-09-2011,SHP_661
58947,"REGULAR AIR",27-09-2011,SHP_662
59074,"REGULAR AIR",14-08-2010,SHP_663
59233,"DELIVERY TRUCK",22-08-2010,SHP_664
59233,"EXPRESS AIR",20-08-2010,SHP_665
59425,"REGULAR AIR",19-05-2012,SHP_666
59425,"REGULAR AIR",20-05-2012,SHP_667
59750,"REGULAR AIR",13-07-2010,SHP_668
35,"REGULAR AIR",23-10-2011,SHP_669
35,"REGULAR AIR",24-10-2011,SHP_670
294,"REGULAR AIR",16-07-2010,SHP_671
450,"EXPRESS AIR",05-03-2011,SHP_672
450,"REGULAR AIR",06-03-2011,SHP_673
1028,"REGULAR AIR",06-01-2009,SHP_674
1028,"REGULAR AIR",07-01-2009,SHP_675
1314,"REGULAR AIR",14-05-2009,SHP_676
2279,"DELIVERY TRUCK",23-02-2010,SHP_677
2279,"REGULAR AIR",24-02-2010,SHP_678
2465,"REGULAR AIR",25-06-2011,SHP_679
2530,"REGULAR AIR",22-03-2009,SHP_680
2883,"REGULAR AIR",24-01-2011,SHP_681
3362,"REGULAR AIR",01-08-2011,SHP_682
3362,"REGULAR AIR",06-08-2011,SHP_683
5318,"REGULAR AIR",05-04-2010,SHP_684
5318,"EXPRESS AIR",04-04-2010,SHP_685
5988,"EXPRESS AIR",22-11-2010,SHP_686
6115,"REGULAR AIR",12-09-2010,SHP_687
6337,"REGULAR AIR",02-09-2011,SHP_688
6337,"DELIVERY TRUCK",01-09-2011,SHP_689
6434,"REGULAR AIR",07-06-2009,SHP_690
7136,"REGULAR AIR",24-03-2009,SHP_691
7489,"DELIVERY TRUCK",03-10-2010,SHP_692
7968,"DELIVERY TRUCK",15-09-2010,SHP_693
8227,"EXPRESS AIR",11-01-2010,SHP_694
9123,"EXPRESS AIR",27-06-2010,SHP_695
9792,"REGULAR AIR",23-07-2011,SHP_696
9860,"REGULAR AIR",11-10-2010,SHP_697
10310,"REGULAR AIR",09-02-2009,SHP_698
10310,"REGULAR AIR",12-02-2009,SHP_699
10369,"REGULAR AIR",11-11-2011,SHP_700
10369,"REGULAR AIR",14-11-2011,SHP_701
10692,"REGULAR AIR",28-07-2009,SHP_702
10692,"REGULAR AIR",30-07-2009,SHP_703
10692,"REGULAR AIR",26-07-2009,SHP_704
11553,"EXPRESS AIR",19-04-2009,SHP_705
11553,"DELIVERY TRUCK",21-04-2009,SHP_706
11553,"REGULAR AIR",20-04-2009,SHP_707
11776,"EXPRESS AIR",24-02-2012,SHP_708
11782,"REGULAR AIR",02-08-2012,SHP_709
11782,"REGULAR AIR",04-08-2012,SHP_710
12199,"REGULAR AIR",19-12-2011,SHP_711
12199,"REGULAR AIR",18-12-2011,SHP_712
14275,"REGULAR AIR",15-06-2010,SHP_713
14275,"DELIVERY TRUCK",15-06-2010,SHP_714
14535,"REGULAR AIR",02-10-2010,SHP_715
15329,"EXPRESS AIR",27-04-2012,SHP_716
15621,"EXPRESS AIR",25-09-2011,SHP_717
15621,"REGULAR AIR",24-09-2011,SHP_718
17826,"REGULAR AIR",01-07-2012,SHP_719
17926,"REGULAR AIR",12-11-2011,SHP_720
18247,"REGULAR AIR",06-11-2009,SHP_721
18471,"REGULAR AIR",20-02-2009,SHP_722
19813,"REGULAR AIR",03-03-2010,SHP_723
20322,"REGULAR AIR",30-06-2009,SHP_724
20322,"DELIVERY TRUCK",28-06-2009,SHP_725
20322,"REGULAR AIR",28-06-2009,SHP_726
20422,"REGULAR AIR",27-01-2009,SHP_727
20448,"EXPRESS AIR",03-08-2011,SHP_728
21892,"REGULAR AIR",06-07-2010,SHP_729
22980,"REGULAR AIR",02-10-2012,SHP_730
23907,"REGULAR AIR",14-07-2011,SHP_731
24064,"DELIVERY TRUCK",28-07-2010,SHP_732
24132,"REGULAR AIR",11-07-2009,SHP_733
24132,"REGULAR AIR",06-07-2009,SHP_734
24132,"REGULAR AIR",13-07-2009,SHP_735
24132,"REGULAR AIR",15-07-2009,SHP_736
24576,"REGULAR AIR",13-12-2012,SHP_737
25248,"EXPRESS AIR",03-12-2011,SHP_738
25248,"REGULAR AIR",02-12-2011,SHP_739
25475,"REGULAR AIR",04-04-2009,SHP_740
26978,"REGULAR AIR",26-06-2010,SHP_741
27105,"REGULAR AIR",17-02-2011,SHP_742
28068,"REGULAR AIR",28-08-2010,SHP_743
28802,"EXPRESS AIR",06-11-2010,SHP_744
28802,"EXPRESS AIR",07-11-2010,SHP_745
28802,"REGULAR AIR",06-11-2010,SHP_746
28839,"EXPRESS AIR",30-04-2009,SHP_747
29252,"REGULAR AIR",10-08-2009,SHP_748
31941,"EXPRESS AIR",19-03-2009,SHP_749
31941,"REGULAR AIR",20-03-2009,SHP_750
32418,"DELIVERY TRUCK",06-01-2009,SHP_751
34241,"REGULAR AIR",08-10-2012,SHP_752
34816,"REGULAR AIR",05-11-2010,SHP_753
34816,"REGULAR AIR",07-11-2010,SHP_754
35011,"REGULAR AIR",12-12-2012,SHP_755
36068,"DELIVERY TRUCK",06-02-2009,SHP_756
36930,"REGULAR AIR",30-09-2011,SHP_757
37315,"REGULAR AIR",12-06-2012,SHP_758
37315,"EXPRESS AIR",12-06-2012,SHP_759
37925,"DELIVERY TRUCK",27-09-2010,SHP_760
37925,"REGULAR AIR",27-09-2010,SHP_761
38021,"REGULAR AIR",23-01-2009,SHP_762
38336,"REGULAR AIR",06-10-2012,SHP_763
38565,"EXPRESS AIR",27-03-2009,SHP_764
39783,"REGULAR AIR",22-09-2012,SHP_765
39783,"REGULAR AIR",21-09-2012,SHP_766
42500,"REGULAR AIR",07-02-2010,SHP_767
44162,"REGULAR AIR",20-03-2010,SHP_768
44256,"REGULAR AIR",28-11-2011,SHP_769
44256,"REGULAR AIR",24-11-2011,SHP_770
44256,"EXPRESS AIR",26-11-2011,SHP_771
44320,"REGULAR AIR",30-04-2009,SHP_772
45377,"REGULAR AIR",05-04-2011,SHP_773
47367,"REGULAR AIR",16-04-2011,SHP_774
47367,"REGULAR AIR",17-04-2011,SHP_775
47750,"REGULAR AIR",20-06-2010,SHP_776
48388,"REGULAR AIR",11-08-2009,SHP_777
49059,"REGULAR AIR",22-09-2009,SHP_778
49059,"REGULAR AIR",21-09-2009,SHP_779
49510,"REGULAR AIR",21-03-2012,SHP_780
49634,"REGULAR AIR",25-03-2012,SHP_781
50210,"REGULAR AIR",24-07-2010,SHP_782
50210,"REGULAR AIR",28-07-2010,SHP_783
50503,"REGULAR AIR",23-11-2012,SHP_784
50816,"REGULAR AIR",29-03-2009,SHP_785
51073,"EXPRESS AIR",16-05-2010,SHP_786
51073,"REGULAR AIR",15-05-2010,SHP_787
51584,"DELIVERY TRUCK",18-10-2010,SHP_788
51879,"REGULAR AIR",26-08-2010,SHP_789
51879,"REGULAR AIR",25-08-2010,SHP_790
52288,"REGULAR AIR",11-08-2011,SHP_791
53190,"REGULAR AIR",27-09-2009,SHP_792
53190,"REGULAR AIR",25-09-2009,SHP_793
53536,"REGULAR AIR",01-11-2012,SHP_794
53536,"DELIVERY TRUCK",01-11-2012,SHP_795
53572,"REGULAR AIR",08-05-2010,SHP_796
53825,"REGULAR AIR",11-04-2011,SHP_797
53863,"EXPRESS AIR",06-06-2010,SHP_798
54119,"EXPRESS AIR",23-05-2010,SHP_799
54119,"REGULAR AIR",25-05-2010,SHP_800
56224,"REGULAR AIR",27-10-2012,SHP_801
56224,"DELIVERY TRUCK",26-10-2012,SHP_802
56224,"REGULAR AIR",25-10-2012,SHP_803
56293,"REGULAR AIR",05-01-2010,SHP_804
56293,"REGULAR AIR",06-01-2010,SHP_805
57959,"REGULAR AIR",31-12-2011,SHP_806
57959,"EXPRESS AIR",31-12-2011,SHP_807
58500,"REGULAR AIR",14-02-2011,SHP_808
59584,"DELIVERY TRUCK",29-05-2010,SHP_809
59584,"REGULAR AIR",28-05-2010,SHP_810
261,"REGULAR AIR",29-06-2010,SHP_811
928,"EXPRESS AIR",06-03-2011,SHP_812
928,"EXPRESS AIR",03-03-2011,SHP_813
1282,"REGULAR AIR",29-02-2012,SHP_814
1856,"REGULAR AIR",21-03-2012,SHP_815
1856,"REGULAR AIR",20-03-2012,SHP_816
1925,"REGULAR AIR",05-03-2012,SHP_817
2848,"EXPRESS AIR",11-03-2012,SHP_818
2848,"REGULAR AIR",11-03-2012,SHP_819
5504,"EXPRESS AIR",07-01-2010,SHP_820
5504,"REGULAR AIR",07-01-2010,SHP_821
8390,"REGULAR AIR",21-04-2012,SHP_822
8545,"REGULAR AIR",21-06-2009,SHP_823
8545,"DELIVERY TRUCK",21-06-2009,SHP_824
9573,"REGULAR AIR",14-06-2012,SHP_825
9892,"REGULAR AIR",17-07-2012,SHP_826
10048,"REGULAR AIR",18-05-2009,SHP_827
10048,"REGULAR AIR",17-05-2009,SHP_828
10144,"DELIVERY TRUCK",04-01-2011,SHP_829
10144,"DELIVERY TRUCK",02-01-2011,SHP_830
10432,"REGULAR AIR",12-01-2012,SHP_831
10661,"REGULAR AIR",24-01-2009,SHP_832
12806,"REGULAR AIR",25-12-2011,SHP_833
13158,"REGULAR AIR",22-11-2012,SHP_834
13507,"REGULAR AIR",30-12-2012,SHP_835
14375,"REGULAR AIR",01-02-2010,SHP_836
14627,"REGULAR AIR",05-02-2009,SHP_837
14852,"EXPRESS AIR",24-12-2011,SHP_838
16230,"REGULAR AIR",01-03-2010,SHP_839
16230,"DELIVERY TRUCK",01-03-2010,SHP_840
16230,"REGULAR AIR",06-03-2010,SHP_841
16230,"REGULAR AIR",04-03-2010,SHP_842
19074,"DELIVERY TRUCK",27-06-2012,SHP_843
20194,"REGULAR AIR",15-03-2012,SHP_844
21024,"REGULAR AIR",30-12-2010,SHP_845
21509,"REGULAR AIR",05-07-2012,SHP_846
21856,"REGULAR AIR",07-04-2012,SHP_847
21856,"REGULAR AIR",05-04-2012,SHP_848
22119,"REGULAR AIR",29-07-2009,SHP_849
22534,"REGULAR AIR",20-07-2011,SHP_850
22629,"REGULAR AIR",20-04-2010,SHP_851
23011,"REGULAR AIR",22-06-2010,SHP_852
24070,"REGULAR AIR",16-03-2011,SHP_853
24070,"EXPRESS AIR",16-03-2011,SHP_854
24737,"DELIVERY TRUCK",09-12-2009,SHP_855
24737,"REGULAR AIR",07-12-2009,SHP_856
26373,"REGULAR AIR",25-07-2010,SHP_857
26978,"REGULAR AIR",27-06-2010,SHP_858
26978,"EXPRESS AIR",27-06-2010,SHP_859
27174,"REGULAR AIR",10-10-2011,SHP_860
27876,"REGULAR AIR",14-09-2010,SHP_861
28582,"EXPRESS AIR",23-01-2012,SHP_862
28582,"REGULAR AIR",23-01-2012,SHP_863
28868,"REGULAR AIR",06-04-2012,SHP_864
29857,"DELIVERY TRUCK",14-12-2009,SHP_865
29921,"REGULAR AIR",25-03-2012,SHP_866
30659,"REGULAR AIR",15-09-2011,SHP_867
30660,"REGULAR AIR",08-09-2012,SHP_868
30883,"REGULAR AIR",22-08-2010,SHP_869
32871,"EXPRESS AIR",29-10-2012,SHP_870
33600,"REGULAR AIR",08-10-2010,SHP_871
33632,"REGULAR AIR",14-03-2010,SHP_872
33665,"DELIVERY TRUCK",30-05-2011,SHP_873
34434,"REGULAR AIR",10-05-2011,SHP_874
34434,"REGULAR AIR",11-05-2011,SHP_875
34753,"REGULAR AIR",20-01-2010,SHP_876
35364,"REGULAR AIR",14-12-2009,SHP_877
35364,"DELIVERY TRUCK",14-12-2009,SHP_878
35364,"DELIVERY TRUCK",13-12-2009,SHP_879
35812,"DELIVERY TRUCK",24-01-2010,SHP_880
35812,"REGULAR AIR",24-01-2010,SHP_881
37063,"REGULAR AIR",10-12-2012,SHP_882
37281,"REGULAR AIR",29-08-2009,SHP_883
37798,"DELIVERY TRUCK",04-11-2012,SHP_884
38017,"REGULAR AIR",24-07-2010,SHP_885
38017,"REGULAR AIR",27-07-2010,SHP_886
38272,"REGULAR AIR",17-11-2011,SHP_887
39301,"EXPRESS AIR",23-03-2009,SHP_888
39367,"REGULAR AIR",07-08-2009,SHP_889
39367,"REGULAR AIR",08-08-2009,SHP_890
39655,"REGULAR AIR",23-03-2012,SHP_891
40803,"REGULAR AIR",18-04-2011,SHP_892
40803,"DELIVERY TRUCK",15-04-2011,SHP_893
40806,"REGULAR AIR",07-09-2011,SHP_894
43523,"REGULAR AIR",25-05-2012,SHP_895
44199,"REGULAR AIR",08-03-2012,SHP_896
44231,"DELIVERY TRUCK",05-11-2009,SHP_897
44231,"REGULAR AIR",05-11-2009,SHP_898
44231,"REGULAR AIR",04-11-2009,SHP_899
45573,"DELIVERY TRUCK",14-08-2009,SHP_900
45763,"REGULAR AIR",08-07-2010,SHP_901
48165,"REGULAR AIR",07-11-2010,SHP_902
48197,"REGULAR AIR",07-05-2012,SHP_903
48484,"REGULAR AIR",24-06-2010,SHP_904
48484,"EXPRESS AIR",24-06-2010,SHP_905
48484,"REGULAR AIR",25-06-2010,SHP_906
49153,"DELIVERY TRUCK",28-07-2012,SHP_907
49412,"DELIVERY TRUCK",07-03-2009,SHP_908
49761,"REGULAR AIR",25-01-2011,SHP_909
50310,"EXPRESS AIR",17-08-2009,SHP_910
50310,"DELIVERY TRUCK",18-08-2009,SHP_911
50310,"REGULAR AIR",17-08-2009,SHP_912
51072,"REGULAR AIR",04-10-2009,SHP_913
51648,"REGULAR AIR",08-01-2012,SHP_914
51648,"REGULAR AIR",06-01-2012,SHP_915
52035,"REGULAR AIR",30-11-2009,SHP_916
52326,"REGULAR AIR",08-08-2010,SHP_917
52737,"EXPRESS AIR",09-11-2010,SHP_918
53216,"REGULAR AIR",07-12-2012,SHP_919
54081,"REGULAR AIR",12-03-2011,SHP_920
54560,"REGULAR AIR",19-07-2009,SHP_921
54560,"EXPRESS AIR",18-07-2009,SHP_922
54947,"REGULAR AIR",23-02-2009,SHP_923
54947,"REGULAR AIR",24-02-2009,SHP_924
55170,"EXPRESS AIR",23-09-2012,SHP_925
55777,"REGULAR AIR",11-11-2012,SHP_926
55777,"EXPRESS AIR",12-11-2012,SHP_927
56001,"EXPRESS AIR",16-04-2010,SHP_928
56640,"REGULAR AIR",26-08-2011,SHP_929
59393,"REGULAR AIR",21-11-2010,SHP_930
59712,"EXPRESS AIR",17-06-2010,SHP_931
59905,"REGULAR AIR",16-04-2012,SHP_932
59905,"EXPRESS AIR",15-04-2012,SHP_933
322,"REGULAR AIR",20-03-2012,SHP_934
962,"REGULAR AIR",07-05-2009,SHP_935
962,"DELIVERY TRUCK",07-05-2009,SHP_936
1221,"REGULAR AIR",18-04-2012,SHP_937
1221,"REGULAR AIR",20-04-2012,SHP_938
1445,"REGULAR AIR",12-01-2011,SHP_939
1445,"REGULAR AIR",11-01-2011,SHP_940
1799,"DELIVERY TRUCK",08-03-2009,SHP_941
1799,"REGULAR AIR",08-03-2009,SHP_942
2720,"EXPRESS AIR",10-06-2010,SHP_943
3685,"REGULAR AIR",17-01-2012,SHP_944
3687,"REGULAR AIR",02-02-2010,SHP_945
3907,"REGULAR AIR",18-08-2012,SHP_946
4067,"REGULAR AIR",08-10-2012,SHP_947
4257,"REGULAR AIR",26-03-2011,SHP_948
4261,"DELIVERY TRUCK",03-10-2012,SHP_949
4261,"REGULAR AIR",04-10-2012,SHP_950
4294,"REGULAR AIR",16-08-2012,SHP_951
4642,"REGULAR AIR",27-02-2011,SHP_952
4642,"EXPRESS AIR",26-02-2011,SHP_953
4864,"REGULAR AIR",14-11-2012,SHP_954
4996,"REGULAR AIR",14-09-2012,SHP_955
5121,"REGULAR AIR",11-05-2012,SHP_956
5346,"REGULAR AIR",26-12-2010,SHP_957
5346,"DELIVERY TRUCK",27-12-2010,SHP_958
5473,"REGULAR AIR",26-03-2012,SHP_959
5698,"REGULAR AIR",21-05-2009,SHP_960
6144,"REGULAR AIR",24-06-2009,SHP_961
6144,"DELIVERY TRUCK",22-06-2009,SHP_962
6374,"EXPRESS AIR",08-08-2011,SHP_963
6374,"REGULAR AIR",09-08-2011,SHP_964
7169,"REGULAR AIR",28-03-2010,SHP_965
7427,"REGULAR AIR",15-12-2012,SHP_966
7427,"REGULAR AIR",16-12-2012,SHP_967
8229,"DELIVERY TRUCK",09-12-2009,SHP_968
8229,"REGULAR AIR",09-12-2009,SHP_969
8290,"REGULAR AIR",11-12-2009,SHP_970
8515,"REGULAR AIR",22-12-2010,SHP_971
8801,"EXPRESS AIR",15-08-2012,SHP_972
8801,"EXPRESS AIR",12-08-2012,SHP_973
8992,"REGULAR AIR",13-11-2010,SHP_974
8992,"REGULAR AIR",14-11-2010,SHP_975
9409,"REGULAR AIR",07-05-2012,SHP_976
10306,"REGULAR AIR",21-07-2010,SHP_977
10470,"REGULAR AIR",09-05-2012,SHP_978
10819,"REGULAR AIR",24-08-2010,SHP_979
10916,"REGULAR AIR",10-03-2011,SHP_980
10944,"REGULAR AIR",14-11-2011,SHP_981
11301,"REGULAR AIR",22-03-2012,SHP_982
11332,"REGULAR AIR",20-11-2009,SHP_983
11332,"EXPRESS AIR",23-11-2009,SHP_984
11392,"REGULAR AIR",07-09-2009,SHP_985
11745,"REGULAR AIR",20-07-2012,SHP_986
11875,"REGULAR AIR",21-08-2012,SHP_987
11907,"DELIVERY TRUCK",23-08-2010,SHP_988
12129,"DELIVERY TRUCK",28-12-2012,SHP_989
12579,"REGULAR AIR",16-06-2011,SHP_990
12743,"REGULAR AIR",25-06-2010,SHP_991
12902,"REGULAR AIR",31-10-2010,SHP_992
13380,"REGULAR AIR",15-07-2009,SHP_993
13606,"REGULAR AIR",28-04-2009,SHP_994
13889,"DELIVERY TRUCK",05-09-2011,SHP_995
13984,"REGULAR AIR",24-09-2012,SHP_996
13986,"REGULAR AIR",14-10-2011,SHP_997
14240,"REGULAR AIR",18-02-2012,SHP_998
14276,"REGULAR AIR",19-06-2009,SHP_999
14471,"REGULAR AIR",26-05-2011,SHP_1000
